"","GEOID","NAME","variable","estimate","moe"
"727","18059","Hancock County, Indiana","B19013_001",70973,1682
"728","18061","Harrison County, Indiana","B19013_001",53897,2441
"729","18063","Hendricks County, Indiana","B19013_001",74245,1577
"730","18065","Henry County, Indiana","B19013_001",46131,1368
"731","18067","Howard County, Indiana","B19013_001",47958,1663
"732","18069","Huntington County, Indiana","B19013_001",50063,2039
"733","18071","Jackson County, Indiana","B19013_001",49080,3445
"734","18073","Jasper County, Indiana","B19013_001",56574,2035
"735","18075","Jay County, Indiana","B19013_001",42878,2330
"736","18077","Jefferson County, Indiana","B19013_001",50722,2808
"737","18079","Jennings County, Indiana","B19013_001",48362,3477
"738","18081","Johnson County, Indiana","B19013_001",65272,2113
"739","18083","Knox County, Indiana","B19013_001",44837,1750
"740","18085","Kosciusko County, Indiana","B19013_001",57190,1972
"741","18087","LaGrange County, Indiana","B19013_001",58336,2617
"742","18089","Lake County, Indiana","B19013_001",52559,814
"743","18091","LaPorte County, Indiana","B19013_001",49921,1962
"744","18093","Lawrence County, Indiana","B19013_001",49985,2106
"745","18095","Madison County, Indiana","B19013_001",45432,1143
"746","18097","Marion County, Indiana","B19013_001",44869,575
"747","18099","Marshall County, Indiana","B19013_001",51869,2198
"748","18101","Martin County, Indiana","B19013_001",49372,2903
"749","18103","Miami County, Indiana","B19013_001",46666,2064
"750","18105","Monroe County, Indiana","B19013_001",45689,1794
"751","18107","Montgomery County, Indiana","B19013_001",53075,1710
"752","18109","Morgan County, Indiana","B19013_001",60317,1658
"753","18111","Newton County, Indiana","B19013_001",52193,2907
"754","18113","Noble County, Indiana","B19013_001",52393,2082
"755","18115","Ohio County, Indiana","B19013_001",58359,3753
"756","18117","Orange County, Indiana","B19013_001",42803,5080
"757","18119","Owen County, Indiana","B19013_001",48315,3186
"758","18121","Parke County, Indiana","B19013_001",44643,4328
"759","18123","Perry County, Indiana","B19013_001",49689,3628
"760","18125","Pike County, Indiana","B19013_001",50196,3188
"761","18127","Porter County, Indiana","B19013_001",65979,1797
"762","18129","Posey County, Indiana","B19013_001",60992,2225
"763","18131","Pulaski County, Indiana","B19013_001",47633,4015
"764","18133","Putnam County, Indiana","B19013_001",55295,2952
"765","18135","Randolph County, Indiana","B19013_001",44985,2176
"766","18137","Ripley County, Indiana","B19013_001",53698,1431
"767","18139","Rush County, Indiana","B19013_001",47955,3688
"768","18141","St. Joseph County, Indiana","B19013_001",48121,1178
"769","18143","Scott County, Indiana","B19013_001",49243,3702
"770","18145","Shelby County, Indiana","B19013_001",57216,2445
"771","18147","Spencer County, Indiana","B19013_001",55280,2922
"772","18149","Starke County, Indiana","B19013_001",45526,2743
"773","18151","Steuben County, Indiana","B19013_001",52749,2174
"774","18153","Sullivan County, Indiana","B19013_001",45031,3877
"775","18155","Switzerland County, Indiana","B19013_001",43468,5649
"776","18157","Tippecanoe County, Indiana","B19013_001",50486,996
"777","18159","Tipton County, Indiana","B19013_001",53931,2184
"778","18161","Union County, Indiana","B19013_001",45531,3293
"779","18163","Vanderburgh County, Indiana","B19013_001",44815,1408
"780","18165","Vermillion County, Indiana","B19013_001",45440,2242
"781","18167","Vigo County, Indiana","B19013_001",42030,1275
"782","18169","Wabash County, Indiana","B19013_001",49052,1738
"783","18171","Warren County, Indiana","B19013_001",58950,2984
"784","18173","Warrick County, Indiana","B19013_001",66080,2162
"785","18175","Washington County, Indiana","B19013_001",46861,2738
"786","18177","Wayne County, Indiana","B19013_001",41813,1479
"787","18179","Wells County, Indiana","B19013_001",53038,2386
"788","18181","White County, Indiana","B19013_001",51404,3174
"789","18183","Whitley County, Indiana","B19013_001",57041,2694
"790","19001","Adair County, Iowa","B19013_001",49477,2633
"791","19003","Adams County, Iowa","B19013_001",49745,3996
"792","19005","Allamakee County, Iowa","B19013_001",47895,3365
"793","19007","Appanoose County, Iowa","B19013_001",40377,2415
"794","19009","Audubon County, Iowa","B19013_001",48750,2762
"795","19011","Benton County, Iowa","B19013_001",64061,3365
"796","19013","Black Hawk County, Iowa","B19013_001",50916,994
"797","19015","Boone County, Iowa","B19013_001",57906,3321
"798","19017","Bremer County, Iowa","B19013_001",65440,2649
"799","19019","Buchanan County, Iowa","B19013_001",59348,3103
"800","19021","Buena Vista County, Iowa","B19013_001",52784,1870
"801","19023","Butler County, Iowa","B19013_001",53937,1971
"802","19025","Calhoun County, Iowa","B19013_001",46302,3680
"803","19027","Carroll County, Iowa","B19013_001",54563,2886
"804","19029","Cass County, Iowa","B19013_001",45637,3680
"805","19031","Cedar County, Iowa","B19013_001",62555,1614
"806","19033","Cerro Gordo County, Iowa","B19013_001",50569,2060
"807","19035","Cherokee County, Iowa","B19013_001",53998,3616
"808","19037","Chickasaw County, Iowa","B19013_001",50688,3491
"809","19039","Clarke County, Iowa","B19013_001",49718,3191
"810","19041","Clay County, Iowa","B19013_001",48978,4257
"811","19043","Clayton County, Iowa","B19013_001",51114,2880
"812","19045","Clinton County, Iowa","B19013_001",50295,2832
"813","19047","Crawford County, Iowa","B19013_001",51091,3288
"814","19049","Dallas County, Iowa","B19013_001",82719,3270
"815","19051","Davis County, Iowa","B19013_001",52390,4489
"816","19053","Decatur County, Iowa","B19013_001",41042,3857
"817","19055","Delaware County, Iowa","B19013_001",60534,3595
"818","19057","Des Moines County, Iowa","B19013_001",47524,1795
"819","19059","Dickinson County, Iowa","B19013_001",59889,2921
"820","19061","Dubuque County, Iowa","B19013_001",59150,1287
"821","19063","Emmet County, Iowa","B19013_001",47419,5869
"822","19065","Fayette County, Iowa","B19013_001",48412,2550
"823","19067","Floyd County, Iowa","B19013_001",48607,3763
"824","19069","Franklin County, Iowa","B19013_001",48172,3111
"825","19071","Fremont County, Iowa","B19013_001",54430,3310
"826","19073","Greene County, Iowa","B19013_001",52529,3835
"827","19075","Grundy County, Iowa","B19013_001",65170,2260
"828","19077","Guthrie County, Iowa","B19013_001",56306,1850
"829","19079","Hamilton County, Iowa","B19013_001",55836,3493
"830","19081","Hancock County, Iowa","B19013_001",57840,2889
"831","19083","Hardin County, Iowa","B19013_001",52207,1841
"832","19085","Harrison County, Iowa","B19013_001",57558,2479
"833","19087","Henry County, Iowa","B19013_001",52275,2217
"834","19089","Howard County, Iowa","B19013_001",51422,2591
"835","19091","Humboldt County, Iowa","B19013_001",48847,4222
"836","19093","Ida County, Iowa","B19013_001",51978,2633
"837","19095","Iowa County, Iowa","B19013_001",58077,5869
"838","19097","Jackson County, Iowa","B19013_001",51806,2812
"839","19099","Jasper County, Iowa","B19013_001",56363,2388
"840","19101","Jefferson County, Iowa","B19013_001",44516,3640
"841","19103","Johnson County, Iowa","B19013_001",59965,1839
"842","19105","Jones County, Iowa","B19013_001",58391,5596
"843","19107","Keokuk County, Iowa","B19013_001",48399,3626
"844","19109","Kossuth County, Iowa","B19013_001",54868,2977
"845","19111","Lee County, Iowa","B19013_001",48266,2235
"846","19113","Linn County, Iowa","B19013_001",62702,1489
"847","19115","Louisa County, Iowa","B19013_001",54393,4017
"848","19117","Lucas County, Iowa","B19013_001",47325,3761
"849","19119","Lyon County, Iowa","B19013_001",62012,2497
"850","19121","Madison County, Iowa","B19013_001",60077,4365
"851","19123","Mahaska County, Iowa","B19013_001",50568,1801
"852","19125","Marion County, Iowa","B19013_001",57917,2942
"853","19127","Marshall County, Iowa","B19013_001",52752,1749
"854","19129","Mills County, Iowa","B19013_001",67949,4799
"855","19131","Mitchell County, Iowa","B19013_001",53675,3004
"856","19133","Monona County, Iowa","B19013_001",41598,3139
"857","19135","Monroe County, Iowa","B19013_001",50179,6593
"858","19137","Montgomery County, Iowa","B19013_001",43674,4866
"859","19139","Muscatine County, Iowa","B19013_001",56398,2540
"860","19141","O'Brien County, Iowa","B19013_001",56314,5663
"861","19143","Osceola County, Iowa","B19013_001",53604,4056
"862","19145","Page County, Iowa","B19013_001",46708,3368
"863","19147","Palo Alto County, Iowa","B19013_001",50470,2584
"864","19149","Plymouth County, Iowa","B19013_001",61316,2664
"865","19151","Pocahontas County, Iowa","B19013_001",45969,2874
"866","19153","Polk County, Iowa","B19013_001",63530,972
"867","19155","Pottawattamie County, Iowa","B19013_001",56291,2064
"868","19157","Poweshiek County, Iowa","B19013_001",51456,2383
"869","19159","Ringgold County, Iowa","B19013_001",50642,2948
"870","19161","Sac County, Iowa","B19013_001",53254,2120
"871","19163","Scott County, Iowa","B19013_001",57681,1423
"872","19165","Shelby County, Iowa","B19013_001",55638,4343
"873","19167","Sioux County, Iowa","B19013_001",66022,1721
"874","19169","Story County, Iowa","B19013_001",52671,2162
"875","19171","Tama County, Iowa","B19013_001",56110,2522
"876","19173","Taylor County, Iowa","B19013_001",46825,2160
"877","19175","Union County, Iowa","B19013_001",47597,2912
"878","19177","Van Buren County, Iowa","B19013_001",47197,3094
"879","19179","Wapello County, Iowa","B19013_001",43329,1725
"880","19181","Warren County, Iowa","B19013_001",71514,2792
"881","19183","Washington County, Iowa","B19013_001",59157,2412
"882","19185","Wayne County, Iowa","B19013_001",42434,3641
"883","19187","Webster County, Iowa","B19013_001",42148,2144
"884","19189","Winnebago County, Iowa","B19013_001",50072,3013
"885","19191","Winneshiek County, Iowa","B19013_001",60788,2808
"886","19193","Woodbury County, Iowa","B19013_001",51350,1565
"887","19195","Worth County, Iowa","B19013_001",50880,2756
"888","19197","Wright County, Iowa","B19013_001",48935,2600
"889","20001","Allen County, Kansas","B19013_001",43031,2171
"890","20003","Anderson County, Kansas","B19013_001",40986,4317
"891","20005","Atchison County, Kansas","B19013_001",46640,4084
"892","20007","Barber County, Kansas","B19013_001",52075,4504
"893","20009","Barton County, Kansas","B19013_001",46070,3301
"894","20011","Bourbon County, Kansas","B19013_001",39379,3355
"895","20013","Brown County, Kansas","B19013_001",46964,2694
"896","20015","Butler County, Kansas","B19013_001",62324,2317
"897","20017","Chase County, Kansas","B19013_001",42772,4209
"898","20019","Chautauqua County, Kansas","B19013_001",39531,4615
"899","20021","Cherokee County, Kansas","B19013_001",41101,2051
"900","20023","Cheyenne County, Kansas","B19013_001",47167,5000
"901","20025","Clark County, Kansas","B19013_001",46094,6602
"902","20027","Clay County, Kansas","B19013_001",55434,5158
"903","20029","Cloud County, Kansas","B19013_001",44199,3417
"904","20031","Coffey County, Kansas","B19013_001",58662,3480
"905","20033","Comanche County, Kansas","B19013_001",51563,12113
"906","20035","Cowley County, Kansas","B19013_001",46624,2505
"907","20037","Crawford County, Kansas","B19013_001",38017,1911
"908","20039","Decatur County, Kansas","B19013_001",41230,3659
"909","20041","Dickinson County, Kansas","B19013_001",49663,3025
"910","20043","Doniphan County, Kansas","B19013_001",50300,3554
"911","20045","Douglas County, Kansas","B19013_001",54370,1728
"912","20047","Edwards County, Kansas","B19013_001",50229,2624
"913","20049","Elk County, Kansas","B19013_001",39405,4007
"914","20051","Ellis County, Kansas","B19013_001",49562,3498
"915","20053","Ellsworth County, Kansas","B19013_001",48550,4820
"916","20055","Finney County, Kansas","B19013_001",51703,1928
"917","20057","Ford County, Kansas","B19013_001",49890,3711
"918","20059","Franklin County, Kansas","B19013_001",53167,2539
"919","20061","Geary County, Kansas","B19013_001",46096,1555
"920","20063","Gove County, Kansas","B19013_001",50817,3948
"921","20065","Graham County, Kansas","B19013_001",43427,4600
"922","20067","Grant County, Kansas","B19013_001",57474,8639
"923","20069","Gray County, Kansas","B19013_001",61220,2178
"924","20071","Greeley County, Kansas","B19013_001",47045,7304
"925","20073","Greenwood County, Kansas","B19013_001",41648,2587
"926","20075","Hamilton County, Kansas","B19013_001",48160,3910
"927","20077","Harper County, Kansas","B19013_001",48059,5201
"928","20079","Harvey County, Kansas","B19013_001",55687,1822
"929","20081","Haskell County, Kansas","B19013_001",53780,3553
"930","20083","Hodgeman County, Kansas","B19013_001",55345,5977
"931","20085","Jackson County, Kansas","B19013_001",53592,3434
"932","20087","Jefferson County, Kansas","B19013_001",58935,2073
"933","20089","Jewell County, Kansas","B19013_001",43125,4266
"934","20091","Johnson County, Kansas","B19013_001",81121,827
"935","20093","Kearny County, Kansas","B19013_001",51439,4239
"936","20095","Kingman County, Kansas","B19013_001",57593,6462
"937","20097","Kiowa County, Kansas","B19013_001",48226,3193
"938","20099","Labette County, Kansas","B19013_001",45706,2966
"939","20101","Lane County, Kansas","B19013_001",51765,10083
"940","20103","Leavenworth County, Kansas","B19013_001",70022,2408
"941","20105","Lincoln County, Kansas","B19013_001",48693,6396
"942","20107","Linn County, Kansas","B19013_001",46576,5145
"943","20109","Logan County, Kansas","B19013_001",49926,4604
"944","20111","Lyon County, Kansas","B19013_001",42992,2717
"945","20113","McPherson County, Kansas","B19013_001",56946,3025
"946","20115","Marion County, Kansas","B19013_001",50212,2917
"947","20117","Marshall County, Kansas","B19013_001",50420,2613
"948","20119","Meade County, Kansas","B19013_001",54167,2579
"949","20121","Miami County, Kansas","B19013_001",63501,3546
"950","20123","Mitchell County, Kansas","B19013_001",44591,3633
"951","20125","Montgomery County, Kansas","B19013_001",43977,2660
"952","20127","Morris County, Kansas","B19013_001",50338,3365
"953","20129","Morton County, Kansas","B19013_001",43813,9676
"954","20131","Nemaha County, Kansas","B19013_001",53368,2967
"955","20133","Neosho County, Kansas","B19013_001",44402,2389
"956","20135","Ness County, Kansas","B19013_001",48412,4284
"957","20137","Norton County, Kansas","B19013_001",50673,6181
"958","20139","Osage County, Kansas","B19013_001",54186,2532
"959","20141","Osborne County, Kansas","B19013_001",42173,4304
"960","20143","Ottawa County, Kansas","B19013_001",51797,4151
"961","20145","Pawnee County, Kansas","B19013_001",46224,6312
"962","20147","Phillips County, Kansas","B19013_001",46806,1293
"963","20149","Pottawatomie County, Kansas","B19013_001",64410,4496
"964","20151","Pratt County, Kansas","B19013_001",53415,4992
"965","20153","Rawlins County, Kansas","B19013_001",50893,4620
"966","20155","Reno County, Kansas","B19013_001",47897,1385
"967","20157","Republic County, Kansas","B19013_001",43489,3326
"968","20159","Rice County, Kansas","B19013_001",48333,5611
"969","20161","Riley County, Kansas","B19013_001",48428,2099
"970","20163","Rooks County, Kansas","B19013_001",48352,4607
"971","20165","Rush County, Kansas","B19013_001",43594,6991
"972","20167","Russell County, Kansas","B19013_001",48427,3823
"973","20169","Saline County, Kansas","B19013_001",49728,1876
"974","20171","Scott County, Kansas","B19013_001",62198,14430
"975","20173","Sedgwick County, Kansas","B19013_001",52841,879
"976","20175","Seward County, Kansas","B19013_001",47535,3069
"977","20177","Shawnee County, Kansas","B19013_001",54667,1174
"978","20179","Sheridan County, Kansas","B19013_001",56607,9624
"979","20181","Sherman County, Kansas","B19013_001",52030,3602
"980","20183","Smith County, Kansas","B19013_001",45357,3512
"981","20185","Stafford County, Kansas","B19013_001",47121,4647
"982","20187","Stanton County, Kansas","B19013_001",42222,3345
"983","20189","Stevens County, Kansas","B19013_001",57500,7344
"984","20191","Sumner County, Kansas","B19013_001",52695,2960
"985","20193","Thomas County, Kansas","B19013_001",52465,7317
"986","20195","Trego County, Kansas","B19013_001",55197,7814
"987","20197","Wabaunsee County, Kansas","B19013_001",58947,3439
"988","20199","Wallace County, Kansas","B19013_001",60000,12814
"989","20201","Washington County, Kansas","B19013_001",47992,2186
"990","20203","Wichita County, Kansas","B19013_001",55109,14474
"991","20205","Wilson County, Kansas","B19013_001",44468,4477
"992","20207","Woodson County, Kansas","B19013_001",36493,4637
"993","20209","Wyandotte County, Kansas","B19013_001",42783,1077
"994","21001","Adair County, Kentucky","B19013_001",36575,3426
"995","21003","Allen County, Kentucky","B19013_001",40598,2927
"996","21005","Anderson County, Kentucky","B19013_001",51681,3353
"997","21007","Ballard County, Kentucky","B19013_001",42988,2753
"998","21009","Barren County, Kentucky","B19013_001",39658,1505
"999","21011","Bath County, Kentucky","B19013_001",38763,3975
"1000","21013","Bell County, Kentucky","B19013_001",23558,2343
"1001","21015","Boone County, Kentucky","B19013_001",72731,2787
"1002","21017","Bourbon County, Kentucky","B19013_001",47886,5525
"1003","21019","Boyd County, Kentucky","B19013_001",45543,2616
"1004","21021","Boyle County, Kentucky","B19013_001",43076,3260
"1005","21023","Bracken County, Kentucky","B19013_001",40458,3488
"1006","21025","Breathitt County, Kentucky","B19013_001",25861,2129
"1007","21027","Breckinridge County, Kentucky","B19013_001",44057,4356
"1008","21029","Bullitt County, Kentucky","B19013_001",59917,1921
"1009","21031","Butler County, Kentucky","B19013_001",39362,2505
"1010","21033","Caldwell County, Kentucky","B19013_001",46182,8251
"1011","21035","Calloway County, Kentucky","B19013_001",39269,2306
"1012","21037","Campbell County, Kentucky","B19013_001",57208,2586
"1013","21039","Carlisle County, Kentucky","B19013_001",38860,3262
"1014","21041","Carroll County, Kentucky","B19013_001",43345,3306
"1015","21043","Carter County, Kentucky","B19013_001",35095,2851
"1016","21045","Casey County, Kentucky","B19013_001",33031,2686
"1017","21047","Christian County, Kentucky","B19013_001",41849,1312
"1018","21049","Clark County, Kentucky","B19013_001",51547,2891
"1019","21051","Clay County, Kentucky","B19013_001",24596,2434
"1020","21053","Clinton County, Kentucky","B19013_001",31130,2604
"1021","21055","Crittenden County, Kentucky","B19013_001",41114,2805
"1022","21057","Cumberland County, Kentucky","B19013_001",35449,3082
"1023","21059","Daviess County, Kentucky","B19013_001",48371,1723
"1024","21061","Edmonson County, Kentucky","B19013_001",41114,4167
"1025","21063","Elliott County, Kentucky","B19013_001",29043,3764
"1026","21065","Estill County, Kentucky","B19013_001",30692,2809
"1027","21067","Fayette County, Kentucky","B19013_001",53013,1131
"1028","21069","Fleming County, Kentucky","B19013_001",41095,3661
"1029","21071","Floyd County, Kentucky","B19013_001",31196,1812
"1030","21073","Franklin County, Kentucky","B19013_001",53539,1867
"1031","21075","Fulton County, Kentucky","B19013_001",28274,4692
"1032","21077","Gallatin County, Kentucky","B19013_001",50250,4645
"1033","21079","Garrard County, Kentucky","B19013_001",47906,3898
"1034","21081","Grant County, Kentucky","B19013_001",43881,2887
"1035","21083","Graves County, Kentucky","B19013_001",40369,1825
"1036","21085","Grayson County, Kentucky","B19013_001",35944,2362
"1037","21087","Green County, Kentucky","B19013_001",37388,3715
"1038","21089","Greenup County, Kentucky","B19013_001",47517,2009
"1039","21091","Hancock County, Kentucky","B19013_001",49135,3514
"1040","21093","Hardin County, Kentucky","B19013_001",51923,1694
"1041","21095","Harlan County, Kentucky","B19013_001",24451,1409
"1042","21097","Harrison County, Kentucky","B19013_001",44620,3114
"1043","21099","Hart County, Kentucky","B19013_001",37315,2347
"1044","21101","Henderson County, Kentucky","B19013_001",43458,2412
"1045","21103","Henry County, Kentucky","B19013_001",50787,3238
"1046","21105","Hickman County, Kentucky","B19013_001",38036,4415
"1047","21107","Hopkins County, Kentucky","B19013_001",44048,2031
"1048","21109","Jackson County, Kentucky","B19013_001",32055,2667
"1049","21111","Jefferson County, Kentucky","B19013_001",52237,561
"1050","21113","Jessamine County, Kentucky","B19013_001",55450,4301
"1051","21115","Johnson County, Kentucky","B19013_001",35629,2488
"1052","21117","Kenton County, Kentucky","B19013_001",58674,1228
"1053","21119","Knott County, Kentucky","B19013_001",30503,3546
"1054","21121","Knox County, Kentucky","B19013_001",26061,2043
"1055","21123","Larue County, Kentucky","B19013_001",41720,4427
"1056","21125","Laurel County, Kentucky","B19013_001",37235,1596
"1057","21127","Lawrence County, Kentucky","B19013_001",32703,4697
"1058","21129","Lee County, Kentucky","B19013_001",23297,2291
"1059","21131","Leslie County, Kentucky","B19013_001",27861,7257
"1060","21133","Letcher County, Kentucky","B19013_001",30293,2697
"1061","21135","Lewis County, Kentucky","B19013_001",32054,3790
"1062","21137","Lincoln County, Kentucky","B19013_001",37930,2667
"1063","21139","Livingston County, Kentucky","B19013_001",43472,4463
"1064","21141","Logan County, Kentucky","B19013_001",40982,2624
"1065","21143","Lyon County, Kentucky","B19013_001",50268,4267
"1066","21145","McCracken County, Kentucky","B19013_001",42894,2275
"1067","21147","McCreary County, Kentucky","B19013_001",19264,1762
"1068","21149","McLean County, Kentucky","B19013_001",44242,7198
"1069","21151","Madison County, Kentucky","B19013_001",46674,2049
"1070","21153","Magoffin County, Kentucky","B19013_001",29578,3866
"1071","21155","Marion County, Kentucky","B19013_001",40005,4274
"1072","21157","Marshall County, Kentucky","B19013_001",49126,2746
"1073","21159","Martin County, Kentucky","B19013_001",29239,7144
"1074","21161","Mason County, Kentucky","B19013_001",43082,4017
"1075","21163","Meade County, Kentucky","B19013_001",53732,2389
"1076","21165","Menifee County, Kentucky","B19013_001",39688,5955
"1077","21167","Mercer County, Kentucky","B19013_001",47574,2789
"1078","21169","Metcalfe County, Kentucky","B19013_001",35594,4852
"1079","21171","Monroe County, Kentucky","B19013_001",35665,4562
"1080","21173","Montgomery County, Kentucky","B19013_001",42172,2729
"1081","21175","Morgan County, Kentucky","B19013_001",33523,2845
"1082","21177","Muhlenberg County, Kentucky","B19013_001",40037,2245
"1083","21179","Nelson County, Kentucky","B19013_001",55182,2157
"1084","21181","Nicholas County, Kentucky","B19013_001",38900,4795
"1085","21183","Ohio County, Kentucky","B19013_001",41470,3052
"1086","21185","Oldham County, Kentucky","B19013_001",92237,2747
"1087","21187","Owen County, Kentucky","B19013_001",44031,4293
"1088","21189","Owsley County, Kentucky","B19013_001",22736,5802
"1089","21191","Pendleton County, Kentucky","B19013_001",49706,5202
"1090","21193","Perry County, Kentucky","B19013_001",31820,3677
"1091","21195","Pike County, Kentucky","B19013_001",32972,1465
"1092","21197","Powell County, Kentucky","B19013_001",34647,3402
"1093","21199","Pulaski County, Kentucky","B19013_001",35022,2420
"1094","21201","Robertson County, Kentucky","B19013_001",30694,6901
"1095","21203","Rockcastle County, Kentucky","B19013_001",35888,2619
"1096","21205","Rowan County, Kentucky","B19013_001",36411,3640
"1097","21207","Russell County, Kentucky","B19013_001",34660,2755
"1098","21209","Scott County, Kentucky","B19013_001",65598,1993
"1099","21211","Shelby County, Kentucky","B19013_001",63171,2975
"1100","21213","Simpson County, Kentucky","B19013_001",44989,4615
"1101","21215","Spencer County, Kentucky","B19013_001",68916,4576
"1102","21217","Taylor County, Kentucky","B19013_001",36455,2861
"1103","21219","Todd County, Kentucky","B19013_001",38248,3788
"1104","21221","Trigg County, Kentucky","B19013_001",47259,5396
"1105","21223","Trimble County, Kentucky","B19013_001",50998,5681
"1106","21225","Union County, Kentucky","B19013_001",42139,4009
"1107","21227","Warren County, Kentucky","B19013_001",49508,2374
"1108","21229","Washington County, Kentucky","B19013_001",47843,3368
"1109","21231","Wayne County, Kentucky","B19013_001",33715,2908
"1110","21233","Webster County, Kentucky","B19013_001",39273,3211
"1111","21235","Whitley County, Kentucky","B19013_001",34103,3043
"1112","21237","Wolfe County, Kentucky","B19013_001",21999,3937
"1113","21239","Woodford County, Kentucky","B19013_001",60604,2510
"1114","22001","Acadia Parish, Louisiana","B19013_001",40492,2544
"1115","22003","Allen Parish, Louisiana","B19013_001",42176,3540
"1116","22005","Ascension Parish, Louisiana","B19013_001",74748,2416
"1117","22007","Assumption Parish, Louisiana","B19013_001",48656,4294
"1118","22009","Avoyelles Parish, Louisiana","B19013_001",36763,2183
"1119","22011","Beauregard Parish, Louisiana","B19013_001",47350,3568
"1120","22013","Bienville Parish, Louisiana","B19013_001",34077,3437
"1121","22015","Bossier Parish, Louisiana","B19013_001",52145,2315
"1122","22017","Caddo Parish, Louisiana","B19013_001",40391,1046
"1123","22019","Calcasieu Parish, Louisiana","B19013_001",48219,1329
"1124","22021","Caldwell Parish, Louisiana","B19013_001",31933,3546
"1125","22023","Cameron Parish, Louisiana","B19013_001",60194,8102
"1126","22025","Catahoula Parish, Louisiana","B19013_001",34470,6967
"1127","22027","Claiborne Parish, Louisiana","B19013_001",26877,1827
"1128","22029","Concordia Parish, Louisiana","B19013_001",30028,4822
"1129","22031","De Soto Parish, Louisiana","B19013_001",41443,2657
"1130","22033","East Baton Rouge Parish, Louisiana","B19013_001",51436,946
"1131","22035","East Carroll Parish, Louisiana","B19013_001",20795,3343
"1132","22037","East Feliciana Parish, Louisiana","B19013_001",46964,4848
"1133","22039","Evangeline Parish, Louisiana","B19013_001",31745,1823
"1134","22041","Franklin Parish, Louisiana","B19013_001",34722,2998
"1135","22043","Grant Parish, Louisiana","B19013_001",40577,2656
"1136","22045","Iberia Parish, Louisiana","B19013_001",44504,2274
"1137","22047","Iberville Parish, Louisiana","B19013_001",47128,4922
"1138","22049","Jackson Parish, Louisiana","B19013_001",36394,3607
"1139","22051","Jefferson Parish, Louisiana","B19013_001",50868,652
"1140","22053","Jefferson Davis Parish, Louisiana","B19013_001",40744,3794
"1141","22055","Lafayette Parish, Louisiana","B19013_001",53950,1431
"1142","22057","Lafourche Parish, Louisiana","B19013_001",52705,1689
"1143","22059","LaSalle Parish, Louisiana","B19013_001",34712,3487
"1144","22061","Lincoln Parish, Louisiana","B19013_001",34424,2465
"1145","22063","Livingston Parish, Louisiana","B19013_001",60456,2138
"1146","22065","Madison Parish, Louisiana","B19013_001",29424,3063
"1147","22067","Morehouse Parish, Louisiana","B19013_001",31672,1947
"1148","22069","Natchitoches Parish, Louisiana","B19013_001",29001,1903
"1149","22071","Orleans Parish, Louisiana","B19013_001",38721,991
"1150","22073","Ouachita Parish, Louisiana","B19013_001",40081,1071
"1151","22075","Plaquemines Parish, Louisiana","B19013_001",49635,4704
"1152","22077","Pointe Coupee Parish, Louisiana","B19013_001",43964,3897
"1153","22079","Rapides Parish, Louisiana","B19013_001",42655,1524
"1154","22081","Red River Parish, Louisiana","B19013_001",41510,6776
"1155","22083","Richland Parish, Louisiana","B19013_001",34745,4692
"1156","22085","Sabine Parish, Louisiana","B19013_001",40695,2615
"1157","22087","St. Bernard Parish, Louisiana","B19013_001",45265,2007
"1158","22089","St. Charles Parish, Louisiana","B19013_001",64707,2777
"1159","22091","St. Helena Parish, Louisiana","B19013_001",35254,5942
"1160","22093","St. James Parish, Louisiana","B19013_001",52055,4958
"1161","22095","St. John the Baptist Parish, Louisiana","B19013_001",53628,2953
"1162","22097","St. Landry Parish, Louisiana","B19013_001",32163,1363
"1163","22099","St. Martin Parish, Louisiana","B19013_001",47279,3779
"1164","22101","St. Mary Parish, Louisiana","B19013_001",41345,1496
"1165","22103","St. Tammany Parish, Louisiana","B19013_001",66539,1488
"1166","22105","Tangipahoa Parish, Louisiana","B19013_001",45901,2690
"1167","22107","Tensas Parish, Louisiana","B19013_001",21906,2773
"1168","22109","Terrebonne Parish, Louisiana","B19013_001",47650,2206
"1169","22111","Union Parish, Louisiana","B19013_001",38916,2593
"1170","22113","Vermilion Parish, Louisiana","B19013_001",49266,2780
"1171","22115","Vernon Parish, Louisiana","B19013_001",46620,1257
"1172","22117","Washington Parish, Louisiana","B19013_001",32962,3070
"1173","22119","Webster Parish, Louisiana","B19013_001",30891,1632
"1174","22121","West Baton Rouge Parish, Louisiana","B19013_001",60902,4614
"1175","22123","West Carroll Parish, Louisiana","B19013_001",37304,5818
"1176","22125","West Feliciana Parish, Louisiana","B19013_001",55647,5274
"1177","22127","Winn Parish, Louisiana","B19013_001",29472,4343
"1178","23001","Androscoggin County, Maine","B19013_001",49538,1293
"1179","23003","Aroostook County, Maine","B19013_001",39021,1177
"1180","23005","Cumberland County, Maine","B19013_001",65702,1115
"1181","23007","Franklin County, Maine","B19013_001",45541,2739
"1182","23009","Hancock County, Maine","B19013_001",51438,1931
"1183","23011","Kennebec County, Maine","B19013_001",50116,1664
"1184","23013","Knox County, Maine","B19013_001",53117,2506
"1185","23015","Lincoln County, Maine","B19013_001",54041,2895
"1186","23017","Oxford County, Maine","B19013_001",44582,1758
"1187","23019","Penobscot County, Maine","B19013_001",47886,1189
"1188","23021","Piscataquis County, Maine","B19013_001",38797,2314
"1189","23023","Sagadahoc County, Maine","B19013_001",60457,2953
